ID,City_ZhT,City_Py,Prov_Py,Prov_ZhT,Lat,Long,Level,Level_Eng,City_ZhS,Source
2057,永樂,Yongle,Sichuan,四川,33.2646,104.2328,,,永乐,https://en.wikipedia.org/wiki/List_of_cities_in_China
2058,元霸,Yuanba,Sichuan,四川,32.3256,105.9618,,,元霸,https://en.wikipedia.org/wiki/List_of_cities_in_China
2059,雨城,Yucheng,Sichuan,四川,29.9888,103.0007,,,雨城,https://github.com/boyan01/ChinaRegionDistrict
2060,月城,Yuecheng,Sichuan,四川,28.6416,102.5087,,,月城,https://en.wikipedia.org/wiki/List_of_cities_in_China
2061,岳陽,Yueyang,Sichuan,四川,30.1023,105.3334,,,岳阳,https://en.wikipedia.org/wiki/List_of_cities_in_China
2062,裕進,Yujin,Sichuan,四川,29.2091,103.9456,,,裕进,https://en.wikipedia.org/wiki/List_of_cities_in_China
2063,雲溪,Yunxi,Sichuan,四川,31.2264,105.3861,,,云溪,https://en.wikipedia.org/wiki/List_of_cities_in_China
2064,扎古瑙,Zagunao,Sichuan,四川,31.4462,103.1766,,,扎古瑙,https://en.wikipedia.org/wiki/List_of_cities_in_China
2065,張谷,Zhanggu,Sichuan,四川,30.9504,101.9167,,,张谷,https://github.com/boyan01/ChinaRegionDistrict
2066,昭鎮,Zhaozhen,Sichuan,四川,30.8563,104.4361,,,昭镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
2067,中巴,Zhongba,Sichuan,四川,31.7761,104.7406,,,中巴,https://github.com/boyan01/ChinaRegionDistrict
2068,中城,Zhongcheng,Sichuan,四川,28.3095,105.2308,,,中城,https://en.wikipedia.org/wiki/List_of_cities_in_China
2069,周口,Zhoukou,Sichuan,四川,31.0347,106.4011,,,周口,https://en.wikipedia.org/wiki/List_of_cities_in_China
2070,竹陽,Zhuyang,Sichuan,四川,30.7367,107.2012,,,竹阳,https://en.wikipedia.org/wiki/List_of_cities_in_China
2071,自貢,Zigong,Sichuan,四川,29.33903,104.778442,市,Municipality,自贡,https://github.com/boyan01/ChinaRegionDistrict
2072,資陽,Ziyang,Sichuan,四川,30.128901,104.627636,市,Municipality,资阳,https://github.com/boyan01/ChinaRegionDistrict
2073,大王莊,Dawangzhuang,Tianjin,天津,39.127,117.2162,,,大王庄,https://en.wikipedia.org/wiki/List_of_cities_in_China
2074,大營門,Dayingmen,Tianjin,天津,39.1073,117.2096,,,大营门,https://en.wikipedia.org/wiki/List_of_cities_in_China
2075,國元新村,Guoyuan Xincun,Tianjin,天津,39.2219,117.1302,,,国元新村,https://en.wikipedia.org/wiki/List_of_cities_in_China
2076,靜海,Jinghai,Tianjin,天津,38.9337,116.927,,,静海,https://en.wikipedia.org/wiki/List_of_cities_in_China
2077,天津,Tianjin,Tianjin,天津,39.084158,117.200983,市,Municipality,天津,https://github.com/boyan01/ChinaRegionDistrict
2078,鹹水谷,Xianshuigu,Tianjin,天津,38.985,117.3828,,,咸水谷,https://en.wikipedia.org/wiki/List_of_cities_in_China
2079,小白樓,Xiaobailou,Tianjin,天津,39.1177,117.2056,,,小白楼,https://en.wikipedia.org/wiki/List_of_cities_in_China
2080,西於莊,Xiyuzhuang,Tianjin,天津,39.1663,117.1568,,,西於庄,https://en.wikipedia.org/wiki/List_of_cities_in_China
2081,張貴莊,Zhangguizhuang,Tianjin,天津,39.0902,117.3072,,,张贵庄,https://en.wikipedia.org/wiki/List_of_cities_in_China
2082,逢吉,Fengji,Xianggang,香港,22.45481,114.063044,鄉,Township,逢吉,https://github.com/boyan01/ChinaRegionDistrict
2083,龍躍頭,Longyuetou,Xianggang,香港,22.500422,114.154061,鄉,Township,龙跃头,https://github.com/boyan01/ChinaRegionDistrict
2084,梅窩,Meiwo,Xianggang,香港,22.264829,114.000813,鄉,Township,梅窝,https://github.com/boyan01/ChinaRegionDistrict
2085,艾蘭·穆巴奇,Ailan Mubage,Xinjiang,新疆,43.9167,81.3167,,,艾兰·穆巴奇,https://github.com/boyan01/ChinaRegionDistrict
2086,阿克蘇地區,Akesu,Xinjiang,新疆,41.168779,80.260605,地區,Municipality,阿克苏地区,https://github.com/boyan01/ChinaRegionDistrict
2087,阿克奇,Akqi,Xinjiang,新疆,40.9415,78.4438,,,阿克奇,https://en.wikipedia.org/wiki/List_of_cities_in_China
2088,阿克蘇,Aksu,Xinjiang,新疆,41.1664,80.25,,,阿克苏,https://github.com/boyan01/ChinaRegionDistrict
2090,阿拉爾,Alaer,Xinjiang,新疆,40.547653,81.280527,市,Municipality,阿拉尔,https://github.com/boyan01/ChinaRegionDistrict
2091,阿拉山口,Alashankou,Xinjiang,新疆,45.1714,82.5731,,,阿拉山口,https://github.com/boyan01/ChinaRegionDistrict
2092,阿勒泰地區,Aleitai,Xinjiang,新疆,47.844924,88.141253,地區,Municipality,阿勒泰地区,https://github.com/boyan01/ChinaRegionDistrict
2093,阿勒泰,Altay,Xinjiang,新疆,47.8666,88.1166,,,阿勒泰,https://github.com/boyan01/ChinaRegionDistrict
2094,鹹味的,Aral,Xinjiang,新疆,40.5418,81.2657,,,咸味的,https://en.wikipedia.org/wiki/List_of_cities_in_China
2095,巴格拉克斯,Bagrax,Xinjiang,新疆,41.9843,86.622,,,巴格拉克斯,https://en.wikipedia.org/wiki/List_of_cities_in_China
2097,白城,Baicheng,Xinjiang,新疆,41.7739,81.8689,,,白城,https://en.wikipedia.org/wiki/List_of_cities_in_China
2098,巴音郭楞蒙古,Bayinguolengmenggu,Xinjiang,新疆,41.764115,86.145297,自治州,Municipality,巴音郭楞蒙古,https://github.com/boyan01/ChinaRegionDistrict
2099,北泉,Beiquan,Xinjiang,新疆,44.333841,86.016731,鎮,Town,北泉,https://github.com/boyan01/ChinaRegionDistrict
2100,北屯,Beitun,Xinjiang,新疆,47.332643,87.837075,市,Municipality,北屯,https://github.com/boyan01/ChinaRegionDistrict
2102,博爾塔拉蒙古,Boertalamenggu,Xinjiang,新疆,44.906039,82.066363,自治州,Municipality,博尔塔拉蒙古,https://github.com/boyan01/ChinaRegionDistrict
2103,布爾津,Burqin,Xinjiang,新疆,47.7059,86.8613,,,布尔津,https://en.wikipedia.org/wiki/List_of_cities_in_China
2104,昌吉回族,Changjihuizu,Xinjiang,新疆,44.011182,87.308224,自治州,Municipality,昌吉回族,https://github.com/boyan01/ChinaRegionDistrict
2105,成吉,Chinggil,Xinjiang,新疆,46.6672,90.3786,,,成吉,https://en.wikipedia.org/wiki/List_of_cities_in_China
2107,大坂城,Dabancheng,Xinjiang,新疆,43.3583,88.32,,,大坂城,https://en.wikipedia.org/wiki/List_of_cities_in_China
2109,埃敏,Emin,Xinjiang,新疆,46.5257,83.6332,,,埃敏,https://en.wikipedia.org/wiki/List_of_cities_in_China
2111,富康,Fukang,Xinjiang,新疆,44.1523,87.9793,,,富康,https://github.com/boyan01/ChinaRegionDistrict
2112,古利亞,Ghulja,Xinjiang,新疆,43.9,81.35,,,古利亚,https://github.com/boyan01/ChinaRegionDistrict
2113,古馬,Guma,Xinjiang,新疆,37.6168,78.2809,,,古马,https://en.wikipedia.org/wiki/List_of_cities_in_China
2114,哈密,Hami,Xinjiang,新疆,42.819541,93.515224,市,Municipality,哈密,https://github.com/boyan01/ChinaRegionDistrict
2115,和靜,Hejing,Xinjiang,新疆,42.3164,86.3828,,,和静,https://en.wikipedia.org/wiki/List_of_cities_in_China
2116,和田地區,Hetian,Xinjiang,新疆,37.114157,79.922211,地區,Municipality,和田地区,https://github.com/boyan01/ChinaRegionDistrict
2117,和田,Hotan,Xinjiang,新疆,37.1012,79.9327,,,和田,https://github.com/boyan01/ChinaRegionDistrict
2118,吉姆薩爾,Jimsar,Xinjiang,新疆,43.9833,89.0667,,,吉姆萨尔,https://en.wikipedia.org/wiki/List_of_cities_in_China
2119,卡爾平,Kalpin,Xinjiang,新疆,40.5275,79.0658,,,卡尔平,https://en.wikipedia.org/wiki/List_of_cities_in_China
2120,卡拉卡克斯,Karakax,Xinjiang,新疆,37.2722,79.7373,,,卡拉卡克斯,https://en.wikipedia.org/wiki/List_of_cities_in_China
2121,克拉瑪依,Karamay,Xinjiang,新疆,45.579888,84.889207,市,Municipality,克拉玛依,https://github.com/boyan01/ChinaRegionDistrict
2122,喀什地區,Kashen,Xinjiang,新疆,39.47046,75.989741,地區,Municipality,喀什地区,https://github.com/boyan01/ChinaRegionDistrict
2123,喀什,Kashgar,Xinjiang,新疆,39.45,75.9833,,,喀什,https://github.com/boyan01/ChinaRegionDistrict
2124,可克達拉,Kekedala,Xinjiang,新疆,43.944798,81.044542,市,Municipality,可克达拉,https://github.com/boyan01/ChinaRegionDistrict
2125,克孜勒蘇柯爾克孜,Kezileisukeerkezi,Xinjiang,新疆,39.714526,76.167819,自治州,Municipality,克孜勒苏柯尔克孜,https://github.com/boyan01/ChinaRegionDistrict
2126,胡圖比,Khutubi,Xinjiang,新疆,44.1903,86.8852,,,胡图比,https://en.wikipedia.org/wiki/List_of_cities_in_China
2127,科克托凱,Koktokay,Xinjiang,新疆,47.0004,89.4666,,,科克托凯,https://github.com/boyan01/ChinaRegionDistrict
2128,科爾拉,Korla,Xinjiang,新疆,41.7646,86.1527,,,科尔拉,https://github.com/boyan01/ChinaRegionDistrict
2129,庫穆爾,Kumul,Xinjiang,新疆,42.827,93.515,,,库穆尔,https://github.com/boyan01/ChinaRegionDistrict
2130,昆玉,Kunyu,Xinjiang,新疆,37.209642,79.291083,市,Municipality,昆玉,https://github.com/boyan01/ChinaRegionDistrict
2131,庫車,Kuqa,Xinjiang,新疆,41.7277,82.9364,,,库车,https://github.com/boyan01/ChinaRegionDistrict
2132,奎屯,Kuytun,Xinjiang,新疆,44.4196,84.9012,,,奎屯,https://github.com/boyan01/ChinaRegionDistrict
2133,羅布泊,Lop,Xinjiang,新疆,37.074,80.1823,,,罗布泊,https://en.wikipedia.org/wiki/List_of_cities_in_China
2135,倫台,Luntai,Xinjiang,新疆,41.778,84.2465,,,伦台,https://en.wikipedia.org/wiki/List_of_cities_in_China
2136,穆加拉,Mugala,Xinjiang,新疆,36.8576,81.6684,,,穆加拉,https://en.wikipedia.org/wiki/List_of_cities_in_China
2137,尼爾卡,Nilka,Xinjiang,新疆,43.7833,82.3983,,,尼尔卡,https://en.wikipedia.org/wiki/List_of_cities_in_China
2138,妮雅,Niya,Xinjiang,新疆,37.0655,82.6893,,,妮雅,https://en.wikipedia.org/wiki/List_of_cities_in_China
2139,佩齊瓦特,Peyziwat,Xinjiang,新疆,39.4955,76.7428,,,佩齐瓦特,https://en.wikipedia.org/wiki/List_of_cities_in_China
2140,波斯卡姆,Poskam,Xinjiang,新疆,38.1887,77.2707,,,波斯卡姆,https://en.wikipedia.org/wiki/List_of_cities_in_China
2141,卡普爾,Qapqal,Xinjiang,新疆,43.8019,81.0872,,,卡普尔,https://en.wikipedia.org/wiki/List_of_cities_in_China
2142,加爾幹,Qarqan,Xinjiang,新疆,38.1338,85.5333,,,加尔干,https://github.com/boyan01/ChinaRegionDistrict
2143,奇拉,Qira,Xinjiang,新疆,37.0285,80.8029,,,奇拉,https://en.wikipedia.org/wiki/List_of_cities_in_China
2145,若強,Ruoqiang,Xinjiang,新疆,39.02,88.1647,,,若强,https://en.wikipedia.org/wiki/List_of_cities_in_China
2146,石河子,Shihezi,Xinjiang,新疆,44.3160864858088,86.082392661101,市,Municipality,石河子,https://github.com/boyan01/ChinaRegionDistrict
2148,雙河,Shuanghe,Xinjiang,新疆,44.840524,82.353656,市,Municipality,双河,https://github.com/boyan01/ChinaRegionDistrict
2149,水磨溝,Shuimogou,Xinjiang,新疆,43.8286,87.6382,,,水磨沟,https://en.wikipedia.org/wiki/List_of_cities_in_China
2150,舒樂,Shule,Xinjiang,新疆,39.4023,76.0508,,,舒乐,https://en.wikipedia.org/wiki/List_of_cities_in_China
2151,塔城地區,Tacheng,Xinjiang,新疆,46.745364,82.980316,地區,Municipality,塔城地区,https://github.com/boyan01/ChinaRegionDistrict
2152,塔城,Tacheng,Xinjiang,新疆,46.7468,82.979,,,塔城,https://github.com/boyan01/ChinaRegionDistrict
2153,泰克斯,Tekes,Xinjiang,新疆,43.1903,81.7778,,,泰克斯,https://en.wikipedia.org/wiki/List_of_cities_in_China
2154,鐵門關,Tiemenguan,Xinjiang,新疆,41.82725,85.501217,市,Municipality,铁门关,https://github.com/boyan01/ChinaRegionDistrict
2155,托庫茲塔拉,Tokkuztara,Xinjiang,新疆,43.4667,82.1489,,,托库兹塔拉,https://en.wikipedia.org/wiki/List_of_cities_in_China
2156,德順,Toksun,Xinjiang,新疆,42.7936,88.6416,,,德顺,https://en.wikipedia.org/wiki/List_of_cities_in_China
2157,托利,Toli,Xinjiang,新疆,45.9386,83.6006,,,托利,https://en.wikipedia.org/wiki/List_of_cities_in_China
2158,托蘇,Toqsu,Xinjiang,新疆,41.5503,82.6167,,,托苏,https://en.wikipedia.org/wiki/List_of_cities_in_China
2159,吐魯番,Tulufan,Xinjiang,新疆,42.951303,89.189752,市,Municipality,吐鲁番,https://github.com/boyan01/ChinaRegionDistrict
2160,圖木舒克,Tumushuke,Xinjiang,新疆,39.868965,79.073963,市,Municipality,图木舒克,https://github.com/boyan01/ChinaRegionDistrict
2161,托喀依,Tuokayi,Xinjiang,新疆,40.538677,81.120055,鄉,Township,托喀依,https://github.com/boyan01/ChinaRegionDistrict
2162,烏奇圖潘,Uchturpan,Xinjiang,新疆,41.1517,79.225,,,乌奇图潘,https://en.wikipedia.org/wiki/List_of_cities_in_China
2163,烏爾霍,Urho,Xinjiang,新疆,46.1165,85.6777,,,乌尔霍,https://en.wikipedia.org/wiki/List_of_cities_in_China
2164,烏魯木齊,Ürümqi,Xinjiang,新疆,43.825592,87.616848,市,Municipality,乌鲁木齐,https://github.com/boyan01/ChinaRegionDistrict
2165,五家渠,Wujiaqu,Xinjiang,新疆,44.166756,87.54324,市,Municipality,五家渠,https://github.com/boyan01/ChinaRegionDistrict
2166,梧桐,Wutong,Xinjiang,新疆,44.262647,87.651141,鎮,Town,梧桐,https://github.com/boyan01/ChinaRegionDistrict
2167,新城,Xincheng,Xinjiang,新疆,44.29313,86.027642,鎮,Town,新城,https://github.com/boyan01/ChinaRegionDistrict
2168,興福樓,Xingfulu,Xinjiang,新疆,43.7825,87.6368,,,兴福楼,https://en.wikipedia.org/wiki/List_of_cities_in_China
2170,鑫源,Xinyuan,Xinjiang,新疆,43.4511,83.1478,,,鑫源,https://en.wikipedia.org/wiki/List_of_cities_in_China
2171,延安北路,Yan’an Beilu,Xinjiang,新疆,44.0222,87.2961,,,延安北路,https://github.com/boyan01/ChinaRegionDistrict
2173,雁栖,Yanqi,Xinjiang,新疆,42.062,86.5663,,,雁栖,https://en.wikipedia.org/wiki/List_of_cities_in_China
2174,伊利,Yili,Xinjiang,新疆,43.9,81.35,,,伊利,https://en.wikipedia.org/wiki/List_of_cities_in_China
2175,伊犁哈薩克,Yilihasake,Xinjiang,新疆,43.916823,81.324136,自治州,Municipality,伊犁哈萨克,https://github.com/boyan01/ChinaRegionDistrict
2176,約浦加,Yopurga,Xinjiang,新疆,39.2394,76.7643,,,约浦加,https://en.wikipedia.org/wiki/List_of_cities_in_China
2177,玉裡,Yuli,Xinjiang,新疆,41.3366,86.2568,,,玉裡,https://en.wikipedia.org/wiki/List_of_cities_in_China
2178,昭蘇,Zhaosu,Xinjiang,新疆,43.1228,81.0758,,,昭苏,https://en.wikipedia.org/wiki/List_of_cities_in_China
2180,阿裏地區,Alidiqu,Xizang,西藏,32.501111,80.105804,地區,Municipality,阿里地区,https://github.com/boyan01/ChinaRegionDistrict
2181,白馬,Baima,Xizang,西藏,30.0575,96.9185,,,白马,https://en.wikipedia.org/wiki/List_of_cities_in_China
2182,白南,Bainang,Xizang,西藏,29.109,89.2589,,,白南,https://en.wikipedia.org/wiki/List_of_cities_in_China
2183,比魯,Biru,Xizang,西藏,31.4832,93.6774,,,比鲁,https://en.wikipedia.org/wiki/List_of_cities_in_China
2184,布朗,Burang,Xizang,西藏,30.3013,81.1746,,,布朗,https://en.wikipedia.org/wiki/List_of_cities_in_China
2185,昌都,Changdu,Xizang,西藏,31.140969,97.17202,市,Municipality,昌都,https://github.com/boyan01/ChinaRegionDistrict
2186,北塘,Chatang,Xizang,西藏,29.2422,91.3322,,,北塘,https://en.wikipedia.org/wiki/List_of_cities_in_China
2187,春巴,Chumba,Xizang,西藏,29.0833,92.6,,,春巴,https://en.wikipedia.org/wiki/List_of_cities_in_China
2188,可卡,Coka,Xizang,西藏,30.9054,94.6695,,,可卡,https://en.wikipedia.org/wiki/List_of_cities_in_China
2189,叢杜,Congdü,Xizang,西藏,28.15,85.9667,,,丛杜,https://en.wikipedia.org/wiki/List_of_cities_in_China
2190,達姆索伊,Damxoi,Xizang,西藏,28.4667,91.55,,,达姆索伊,https://en.wikipedia.org/wiki/List_of_cities_in_China
2191,當雄,Damxung,Xizang,西藏,30.5333,91.1,,,当雄,https://en.wikipedia.org/wiki/List_of_cities_in_China
2192,當曲卡,Dangquka,Xizang,西藏,30.4859,91.1026,,,当曲卡,https://en.wikipedia.org/wiki/List_of_cities_in_China
2193,達當,Dartang,Xizang,西藏,31.9333,94,,,达当,https://en.wikipedia.org/wiki/List_of_cities_in_China
2194,鄧慶,Dêngqên,Xizang,西藏,31.4115,95.5842,,,邓庆,https://en.wikipedia.org/wiki/List_of_cities_in_China
2195,德欽,Dêqên,Xizang,西藏,29.6667,91.35,,,德钦,https://en.wikipedia.org/wiki/List_of_cities_in_China
2196,多瑪塘,Domartang,Xizang,西藏,30.939,94.6891,,,多玛塘,https://en.wikipedia.org/wiki/List_of_cities_in_China
2197,剛巴,Gangba,Xizang,西藏,28.2166,88.4743,,,刚巴,https://en.wikipedia.org/wiki/List_of_cities_in_China
2198,剛沙,Gangsha,Xizang,西藏,30.977,81.2875,,,刚沙,https://en.wikipedia.org/wiki/List_of_cities_in_China
2199,碣,Gar,Xizang,西藏,32.2004,79.9833,,,碣,https://github.com/boyan01/ChinaRegionDistrict
2200,加爾托格,Gartog,Xizang,西藏,29.6845,98.5947,,,加尔托格,https://en.wikipedia.org/wiki/List_of_cities_in_China
2201,蓋丁,Gêding,Xizang,西藏,29.3667,88.25,,,盖丁,https://en.wikipedia.org/wiki/List_of_cities_in_China
2202,貢卡爾,Gyangkar,Xizang,西藏,28.4,87.8,,,贡卡尔,https://en.wikipedia.org/wiki/List_of_cities_in_China
2203,庚子,Gyangzê,Xizang,西藏,28.95,89.6333,,,庚子,https://github.com/boyan01/ChinaRegionDistrict
2204,義剛,Gyigang,Xizang,西藏,28.6667,97.5167,,,义刚,https://en.wikipedia.org/wiki/List_of_cities_in_China
2205,吉塘,Gyitang,Xizang,西藏,28.4333,92.45,,,吉塘,https://en.wikipedia.org/wiki/List_of_cities_in_China
2206,吉本港,Jibenggang,Xizang,西藏,29.6583,91.1276,,,吉本港,https://en.wikipedia.org/wiki/List_of_cities_in_China
2207,吉士古門,Jisegumen,Xizang,西藏,34.0642,80.7712,,,吉士古门,https://en.wikipedia.org/wiki/List_of_cities_in_China
2208,瓊達,Jomda,Xizang,西藏,31.4962,98.2117,,,琼达,https://en.wikipedia.org/wiki/List_of_cities_in_China
2209,坎巴索伊,Kambaxoi,Xizang,西藏,28.3,88.5333,,,坎巴索伊,https://en.wikipedia.org/wiki/List_of_cities_in_China
2210,康瑪,Kangmar,Xizang,西藏,28.5595,89.6801,,,康玛,https://en.wikipedia.org/wiki/List_of_cities_in_China
2211,孔加爾,Konggar,Xizang,西藏,29.2939,90.9871,,,孔加尔,https://en.wikipedia.org/wiki/List_of_cities_in_China
2212,郎酒,Langjiu,Xizang,西藏,32.3595,80.4268,,,郎酒,https://en.wikipedia.org/wiki/List_of_cities_in_China
2213,拉薩,Lasa,Xizang,西藏,29.652341,91.172148,市,Municipality,拉萨,https://github.com/boyan01/ChinaRegionDistrict
2214,拉西,Laxi,Xizang,西藏,31.9212,94.0476,,,拉西,https://en.wikipedia.org/wiki/List_of_cities_in_China
2215,洛扎格,Lhozhag,Xizang,西藏,28.39,90.8598,,,洛扎格,https://en.wikipedia.org/wiki/List_of_cities_in_China
2216,倫澤,Lhünzê,Xizang,西藏,28.4122,92.4617,,,伦泽,https://en.wikipedia.org/wiki/List_of_cities_in_China
2217,倫朱布,Lhünzhub,Xizang,西藏,30.201,91.301,,,伦朱布,https://en.wikipedia.org/wiki/List_of_cities_in_China
2218,林芝,Linzhi,Xizang,西藏,29.649128,94.36149,市,Municipality,林芝,https://github.com/boyan01/ChinaRegionDistrict
2219,盧馬卡,Lumaka,Xizang,西藏,33.0862,80.3678,,,卢马卡,https://en.wikipedia.org/wiki/List_of_cities_in_China
2220,引誘,Luring,Xizang,西藏,32.2667,84.2,,,引诱,https://en.wikipedia.org/wiki/List_of_cities_in_China
2221,美東,Maindong,Xizang,西藏,31.3333,85.4167,,,美东,https://en.wikipedia.org/wiki/List_of_cities_in_China
2222,邁林,Mainling,Xizang,西藏,29.2177,94.2133,,,迈林,https://en.wikipedia.org/wiki/List_of_cities_in_China
2223,麥竹貢嘎,Maizhokunggar,Xizang,西藏,29.8333,91.7333,,,麦竹贡嘎,https://en.wikipedia.org/wiki/List_of_cities_in_China
2224,梅多,Mêdog,Xizang,西藏,29.3133,95.3074,,,梅多,https://en.wikipedia.org/wiki/List_of_cities_in_China
2225,莫洛,Molo,Xizang,西藏,30.86,98.273,,,莫洛,https://en.wikipedia.org/wiki/List_of_cities_in_China
2226,莫羅,Moluo,Xizang,西藏,30.8039,98.1004,,,莫罗,https://en.wikipedia.org/wiki/List_of_cities_in_China
2227,那曲,Nagqu,Xizang,西藏,31.4766,92.0569,,,那曲,https://github.com/boyan01/ChinaRegionDistrict
2228,南卡,Namka,Xizang,西藏,29.65,90.9833,,,南卡,https://en.wikipedia.org/wiki/List_of_cities_in_China
2229,命名,Namling,Xizang,西藏,29.6853,89.0956,,,命名,https://en.wikipedia.org/wiki/List_of_cities_in_China
2230,南縣,Nangxian,Xizang,西藏,29.047,93.0879,,,南县,https://en.wikipedia.org/wiki/List_of_cities_in_China
2231,那曲地區,Naqu,Xizang,西藏,31.476479,92.052064,地區,Municipality,那曲地区,https://github.com/boyan01/ChinaRegionDistrict
2232,內東,Nêdong,Xizang,西藏,29.243,91.7724,,,内东,https://en.wikipedia.org/wiki/List_of_cities_in_China
2233,賭博,Ngamring,Xizang,西藏,29.2333,87.1667,,,赌博,https://en.wikipedia.org/wiki/List_of_cities_in_China
2234,北武宮,Norbukyungzê,Xizang,西藏,29.1667,89.25,,,北武宫,https://en.wikipedia.org/wiki/List_of_cities_in_China
2235,帕格納格,Pagnag,Xizang,西藏,32.2699,91.681,,,帕格纳格,https://en.wikipedia.org/wiki/List_of_cities_in_China
2236,普布,Pubu,Xizang,西藏,31.3962,90.0096,,,普布,https://en.wikipedia.org/wiki/List_of_cities_in_China
2237,瓊瑤溪,Qonggyaixoi,Xizang,西藏,29.0277,91.6827,,,琼瑶溪,https://en.wikipedia.org/wiki/List_of_cities_in_China
2238,曲蘇姆,Qusum,Xizang,西藏,29.0657,92.193,,,曲苏姆,https://en.wikipedia.org/wiki/List_of_cities_in_China
2239,古薩爾,Quxar,Xizang,西藏,29.1,87.65,,,古萨尔,https://en.wikipedia.org/wiki/List_of_cities_in_China
2240,拉卡卡,Racaka,Xizang,西藏,31.4,96.5167,,,拉卡卡,https://en.wikipedia.org/wiki/List_of_cities_in_China
2241,拉邁,Ramai,Xizang,西藏,29.2447,90.8477,,,拉迈,https://en.wikipedia.org/wiki/List_of_cities_in_China
2242,里恩戈因,Ri’ngoin,Xizang,西藏,29.605,89.005,,,里恩戈因,https://en.wikipedia.org/wiki/List_of_cities_in_China
2243,日喀則,Rikaze,Xizang,西藏,29.266869,88.880583,市,Municipality,日喀则,https://github.com/boyan01/ChinaRegionDistrict
2244,魯托格,Rutog,Xizang,西藏,33.3842,79.7298,,,鲁托格,https://en.wikipedia.org/wiki/List_of_cities_in_China
2245,薩吉亞,Sa’gya,Xizang,西藏,28.9167,88.05,,,萨吉亚,https://en.wikipedia.org/wiki/List_of_cities_in_China
2246,三多,Samdo,Xizang,西藏,31.2143,96.5994,,,三多,https://en.wikipedia.org/wiki/List_of_cities_in_China
2247,桑格里,Sangri,Xizang,西藏,29.3,92.0833,,,桑格里,https://en.wikipedia.org/wiki/List_of_cities_in_China
2248,塞康,Sêrkang,Xizang,西藏,32.2167,92.1167,,,塞康,https://en.wikipedia.org/wiki/List_of_cities_in_China
2249,山南,Shannan,Xizang,西藏,29.237137,91.773134,市,Municipality,山南,https://github.com/boyan01/ChinaRegionDistrict
2250,獅泉河,Shiquanhe,Xizang,西藏,32.5012,80.0976,,,狮泉河,https://en.wikipedia.org/wiki/List_of_cities_in_China
2251,塔龍,Tarrong,Xizang,西藏,29.4167,90.25,,,塔龙,https://en.wikipedia.org/wiki/List_of_cities_in_China
2252,調音,Toding,Xizang,西藏,31.4806,79.798,,,调音,https://en.wikipedia.org/wiki/List_of_cities_in_China
2253,通多,Tungdor,Xizang,西藏,29.2,94.0833,,,通多,https://en.wikipedia.org/wiki/List_of_cities_in_China
2254,旺達,Wangda,Xizang,西藏,29.6744,97.8374,,,旺达,https://en.wikipedia.org/wiki/List_of_cities_in_China
2255,夏瑪卡覺村,Xagmakajor,Xizang,西藏,31.4944,82.3324,,,夏玛卡觉村,https://en.wikipedia.org/wiki/List_of_cities_in_China
2256,沙隆,Xarlung,Xizang,西藏,29.9,93.3,,,沙隆,https://en.wikipedia.org/wiki/List_of_cities_in_China
2257,下司馬,Xiasima,Xizang,西藏,27.494,88.953,,,下司马,https://en.wikipedia.org/wiki/List_of_cities_in_China
2258,尹杜姆,Yêndum,Xizang,西藏,30.6572,97.5731,,,尹杜姆,https://en.wikipedia.org/wiki/List_of_cities_in_China
2259,茵拉,Yinla,Xizang,西藏,29.5773,94.483,,,茵拉,https://en.wikipedia.org/wiki/List_of_cities_in_China
2260,贊卡沙,Zangkaxa,Xizang,西藏,33.7129,80.3768,,,赞卡沙,https://en.wikipedia.org/wiki/List_of_cities_in_China
2261,扎布,Zhabu,Xizang,西藏,33.1189,83.3038,,,扎布,https://en.wikipedia.org/wiki/List_of_cities_in_China
2262,扎敦,Zhadün,Xizang,西藏,29.65,84.1667,,,扎敦,https://en.wikipedia.org/wiki/List_of_cities_in_China
2263,扎莫格,Zhamog,Xizang,西藏,29.8665,95.759,,,扎莫格,https://en.wikipedia.org/wiki/List_of_cities_in_China
2264,宗嘎,Zongga,Xizang,西藏,29,85.25,,,宗嘎,https://en.wikipedia.org/wiki/List_of_cities_in_China
2265,愛華,Aihua,Yunnan,雲南,24.4167,100.1,,,爱华,https://en.wikipedia.org/wiki/List_of_cities_in_China
2266,艾蒂安巴,Aitianba,Yunnan,雲南,28.1667,104.1667,,,艾蒂安巴,https://en.wikipedia.org/wiki/List_of_cities_in_China
2267,白玉,Baiyu,Yunnan,雲南,28.5766,99.672,,,白玉,https://en.wikipedia.org/wiki/List_of_cities_in_China
2268,寶河,Baohe,Yunnan,雲南,27.1958,99.3248,,,宝河,https://en.wikipedia.org/wiki/List_of_cities_in_China
2269,保山,Baoshan,Yunnan,雲南,25.112046,99.161761,市,Municipality,保山,https://github.com/boyan01/ChinaRegionDistrict
2270,蚌樹堂,Bengshutang,Yunnan,雲南,28.0366,99.5084,,,蚌树堂,https://en.wikipedia.org/wiki/List_of_cities_in_China
2271,布傑,Bujie,Yunnan,雲南,28.0335,105.0557,,,布杰,https://en.wikipedia.org/wiki/List_of_cities_in_China
2272,昌平,Changping,Yunnan,雲南,28.2078,103.855,,,昌平,https://en.wikipedia.org/wiki/List_of_cities_in_China
